"subject","group","age","gender","even_sub","language","trial","temp_cond","condition","tmax_temp","tmin_temp","TC","tempResp","PHS","tempRT","vasRating","catch","duration"
"sub-4018",4,69,"M",TRUE,2,11,1,2,34.9,28.5,12.8,1,0,0.9157049,84.6354166666667,0,1.5
"sub-4018",4,69,"M",TRUE,2,12,1,2,34.9,26.2,17.4,1,0,0.4362818,92.8385416666667,0,1.5
"sub-4018",4,69,"M",TRUE,2,13,1,2,34.9,26.7,16.4,1,0,0.9155863,78.515625,0,1.5
"sub-4018",4,69,"M",TRUE,2,14,1,2,34.9,25.1,19.6,1,0,0.7151288,83.4635416666667,0,1.5
"sub-4018",4,69,"M",TRUE,2,15,1,2,34.9,27.4,15,1,0,0.4649335,76.953125,0,1.5
"sub-4018",4,69,"M",TRUE,2,16,1,2,34.9,31.8,6.2,0,1,0.5489951,NA,1,1.5
"sub-4018",4,69,"M",TRUE,2,17,2,3,39.4,31.8,15.2,0,1,0.8906534,92.578125,1,1e-04
"sub-4018",4,69,"M",TRUE,2,18,2,3,39.4,29.2,20.4,1,0,0.6098133,86.328125,0,1e-04
"sub-4018",4,69,"M",TRUE,2,19,2,3,39.4,29.5,19.8,1,0,0.74072,91.6666666666667,0,1e-04
"sub-4018",4,69,"M",TRUE,2,20,2,3,39.4,24.9,29,0,1,0.7075168,NA,0,1e-04
"sub-4018",4,69,"M",TRUE,2,21,2,3,39.4,27.9,23,1,0,0.4267006,84.1145833333333,0,1e-04
"sub-4018",4,69,"M",TRUE,2,22,2,3,39.4,28.4,22,1,0,0.5325031,69.921875,0,1e-04
"sub-4018",4,69,"M",TRUE,2,23,2,3,39.4,28.6,21.6,1,0,0.4529256,85.15625,0,1e-04
"sub-4018",4,69,"M",TRUE,2,24,2,3,39.4,25.6,27.6,1,0,0.4621013,90.8854166666667,0,1e-04
"sub-4018",4,69,"M",TRUE,2,25,2,4,39.4,26.9,25,1,0,0.5999062,93.0989583333333,0,1.5
"sub-4018",4,69,"M",TRUE,2,26,2,4,39.4,30.2,18.4,1,0,0.622771,92.3177083333333,0,1.5
"sub-4018",4,69,"M",TRUE,2,27,2,4,39.4,27.3,24.2,1,0,0.3999504,87.109375,0,1.5
"sub-4018",4,69,"M",TRUE,2,28,2,4,39.4,25.5,27.8,0,1,0.7857763,87.6302083333333,0,1.5
"sub-4018",4,69,"M",TRUE,2,29,2,4,39.4,26,26.8,1,0,0.4873877,87.3697916666667,0,1.5
"sub-4018",4,69,"M",TRUE,2,30,2,4,39.4,31.8,15.2,0,1,0.4878817,93.2291666666667,1,1.5
"sub-4018",4,69,"M",TRUE,2,31,2,4,39.4,27.8,23.2,1,0,0.5260329,87.109375,0,1.5
"sub-4018",4,69,"M",TRUE,2,32,2,4,39.4,27.3,24.2,1,0,0.5551643,74.8697916666667,0,1.5
"sub-4018",4,69,"M",TRUE,2,33,3,5,47.6,29.2,36.8,1,0,0.5831773,93.2291666666667,0,1e-04
"sub-4018",4,69,"M",TRUE,2,34,3,5,47.6,25,45.2,0,1,0.7757158,67.8385416666667,0,1e-04
"sub-4018",4,69,"M",TRUE,2,35,3,5,47.6,26.7,41.8,0,1,0.6119677,NA,0,1e-04
"sub-4018",4,69,"M",TRUE,2,36,3,5,47.6,23.9,47.4,0,1,0.8168816,NA,0,1e-04
"sub-4018",4,69,"M",TRUE,2,37,3,5,47.6,31.8,31.6,0,1,0.5872833,84.375,1,1e-04
"sub-4018",4,69,"M",TRUE,2,38,3,5,47.6,30.2,34.8,1,0,0.6868652,69.53125,0,1e-04
"sub-4018",4,69,"M",TRUE,2,39,3,5,47.6,26.4,42.4,0,1,0.9064545,44.2708333333333,0,1e-04
"sub-4018",4,69,"M",TRUE,2,40,3,5,47.6,24.1,47,1,0,0.6301012,45.703125,0,1e-04
"sub-4018",4,69,"M",TRUE,2,41,3,6,47.6,26.2,42.8,1,0,0.5976527,70.3125,0,1.5
"sub-4018",4,69,"M",TRUE,2,42,3,6,47.6,23,49.2,1,0,2.3342513,28.2552083333333,0,1.5
"sub-4018",4,69,"M",TRUE,2,43,3,6,47.6,14.7,65.8,1,0,0.8021573,46.7447916666667,0,1.5
"sub-4018",4,69,"M",TRUE,2,44,3,6,47.6,23.9,47.4,1,0,0.5540393,72.0052083333333,0,1.5
"sub-4018",4,69,"M",TRUE,2,45,3,6,47.6,23.3,48.6,1,0,0.5732655,72.7864583333333,0,1.5
"sub-4018",4,69,"M",TRUE,2,46,3,6,47.6,31.8,31.6,0,1,0.7373424,87.7604166666667,1,1.5
"sub-4018",4,69,"M",TRUE,2,47,3,6,47.6,29.8,35.6,1,0,0.5011497,72.5260416666667,0,1.5
"sub-4018",4,69,"M",TRUE,2,48,3,6,47.6,26.5,42.2,1,0,0.6875588,81.1197916666667,0,1.5
"sub-4018",4,69,"M",TRUE,2,49,4,7,48.6,27.1,43,0,1,0.7405628,NA,0,1e-04
"sub-4018",4,69,"M",TRUE,2,50,4,7,48.6,26.2,44.8,0,1,0.6101772,89.1927083333333,0,1e-04
"sub-4018",4,69,"M",TRUE,2,51,4,7,48.6,28.8,39.6,1,0,0.5723529,84.8958333333333,0,1e-04
"sub-4018",4,69,"M",TRUE,2,52,4,7,48.6,28.8,39.6,1,0,0.7346443,75.1302083333333,0,1e-04
"sub-4018",4,69,"M",TRUE,2,53,4,7,48.6,26.5,44.2,0,1,0.7524146,NA,0,1e-04
"sub-4018",4,69,"M",TRUE,2,54,4,7,48.6,25.7,45.8,0,1,0.9277115,NA,0,1e-04
"sub-4018",4,69,"M",TRUE,2,55,4,7,48.6,24.5,48.2,0,1,1.2080609,64.9739583333333,0,1e-04
"sub-4018",4,69,"M",TRUE,2,56,4,7,48.6,31.8,33.6,0,1,0.5602278,90.234375,1,1e-04
"sub-4018",4,69,"M",TRUE,2,57,4,8,48.6,18.6,60,0,1,0.5671001,67.3177083333333,0,1.5
"sub-4018",4,69,"M",TRUE,2,58,4,8,48.6,22,53.2,1,0,0.7351898,48.1770833333333,0,1.5
"sub-4018",4,69,"M",TRUE,2,59,4,8,48.6,27.8,41.6,1,0,0.5359447,72.1354166666667,0,1.5
"sub-4018",4,69,"M",TRUE,2,60,4,8,48.6,0,97.2,0,1,4.0300808,99.609375,0,1.5
"sub-4018",4,69,"M",TRUE,2,61,4,8,48.6,19.4,58.4,1,0,0.4477579,50,0,1.5
"sub-4018",4,69,"M",TRUE,2,62,4,8,48.6,25.2,46.8,0,1,0.5866146,93.359375,0,1.5
"sub-4018",4,69,"M",TRUE,2,63,4,8,48.6,13.9,69.4,0,1,0.4867997,NA,0,1.5
"sub-4018",4,69,"M",TRUE,2,64,4,8,48.6,31.3,34.6,0,1,0.5905403,75.1302083333333,1,1.5
"sub-4020",4,74,"F",TRUE,2,1,1,1,33.3,23.4,19.8,1,0,2.0647488,100,0,1e-04
"sub-4020",4,74,"F",TRUE,2,2,1,1,33.3,31.8,2.99999999999999,0,1,1.359483,100,1,1e-04
"sub-4020",4,74,"F",TRUE,2,3,1,1,33.3,31.8,2.99999999999999,1,0,5.4644073,60.546875,0,1e-04
"sub-4020",4,74,"F",TRUE,2,4,1,1,33.3,29.5,7.59999999999999,1,0,1.0257369,100,0,1e-04
"sub-4020",4,74,"F",TRUE,2,5,1,1,33.3,27,12.6,1,0,1.0796703,100,0,1e-04
"sub-4020",4,74,"F",TRUE,2,6,1,1,33.3,27.8,11,1,0,4.9726932,57.1614583333333,0,1e-04
"sub-4020",4,74,"F",TRUE,2,7,1,1,33.3,27.6,11.4,1,0,1.1594113,100,0,1e-04
"sub-4020",4,74,"F",TRUE,2,8,1,1,33.3,28.2,10.2,1,0,1.1978957,100,0,1e-04
"sub-4020",4,74,"F",TRUE,2,9,1,2,33.3,26.3,14,1,0,1.3304495,100,0,1.5
"sub-4020",4,74,"F",TRUE,2,10,1,2,33.3,28.1,10.4,1,0,2.0967488,100,0,1.5
"sub-4020",4,74,"F",TRUE,2,11,1,2,33.3,31.8,2.99999999999999,0,1,3.8766481,56.7708333333333,1,1.5
"sub-4020",4,74,"F",TRUE,2,12,1,2,33.3,25.1,16.4,1,0,1.350295,100,0,1.5
"sub-4020",4,74,"F",TRUE,2,13,1,2,33.3,23.7,19.2,1,0,1.2320277,99.21875,0,1.5
"sub-4020",4,74,"F",TRUE,2,14,1,2,33.3,26.8,13,1,0,1.2302562,100,0,1.5
"sub-4020",4,74,"F",TRUE,2,15,1,2,33.3,26.5,13.6,1,0,1.3053336,100,0,1.5
"sub-4020",4,74,"F",TRUE,2,16,1,2,33.3,24,18.6,1,0,0.9109044,100,0,1.5
"sub-4020",4,74,"F",TRUE,2,18,2,3,37.8,31.8,12,0,1,1.168404,100,0,1e-04
"sub-4020",4,74,"F",TRUE,2,19,2,3,37.8,31.9,11.8,0,1,1.4766143,100,0,1e-04
"sub-4020",4,74,"F",TRUE,2,20,2,3,37.8,31.7,12.2,0,1,1.2536478,100,0,1e-04
"sub-4020",4,74,"F",TRUE,2,21,2,3,37.8,26.9,21.8,1,0,1.4253037,83.3333333333333,0,1e-04
"sub-4020",4,74,"F",TRUE,2,22,2,3,37.8,31.9,11.8,0,1,1.6507575,100,0,1e-04
"sub-4020",4,74,"F",TRUE,2,23,2,3,37.8,31.1,13.4,0,1,1.8586936,100,0,1e-04
"sub-4020",4,74,"F",TRUE,2,24,2,3,37.8,31.9,11.8,0,1,1.1842008,100,1,1e-04
"sub-4020",4,74,"F",TRUE,2,26,2,4,37.8,31.3,13,0,1,1.3185306,100,0,1.5
"sub-4020",4,74,"F",TRUE,2,27,2,4,37.8,31.1,13.4,0,1,1.4305752,100,0,1.5
"sub-4020",4,74,"F",TRUE,2,28,2,4,37.8,31.5,12.6,0,1,1.2808276,100,0,1.5
"sub-4020",4,74,"F",TRUE,2,29,2,4,37.8,29.1,17.4,1,0,4.7977757,70.4427083333333,0,1.5
"sub-4020",4,74,"F",TRUE,2,30,2,4,37.8,31.3,13,0,1,1.7409564,100,0,1.5
"sub-4020",4,74,"F",TRUE,2,31,2,4,37.8,31.9,11.8,0,1,1.2608033,100,1,1.5
"sub-4020",4,74,"F",TRUE,2,32,2,4,37.8,29.7,16.2,0,1,1.5025651,100,0,1.5
"sub-4020",4,74,"F",TRUE,2,33,3,5,47.5,19.8,55.4,0,1,9.392585,100,0,1e-04
"sub-4020",4,74,"F",TRUE,2,34,3,5,47.5,31.8,31.4,0,1,1.274004,100,0,1e-04
"sub-4020",4,74,"F",TRUE,2,35,3,5,47.5,31.8,31.4,0,1,1.5146759,100,1,1e-04
"sub-4020",4,74,"F",TRUE,2,36,3,5,47.5,31.8,31.4,0,1,1.8844276,100,0,1e-04
"sub-4020",4,74,"F",TRUE,2,37,3,5,47.5,31,33,0,1,2.0576365,100,0,1e-04
"sub-4020",4,74,"F",TRUE,2,38,3,5,47.5,31.4,32.2,0,1,1.320673,99.4791666666667,0,1e-04
"sub-4020",4,74,"F",TRUE,2,39,3,5,47.5,30.7,33.6,0,1,1.2169963,100,0,1e-04
"sub-4020",4,74,"F",TRUE,2,40,3,5,47.5,31.9,31.2,0,1,1.3806364,99.609375,0,1e-04
"sub-4020",4,74,"F",TRUE,2,41,3,6,47.5,31.9,31.2,0,1,1.3712887,100,0,1.5
"sub-4020",4,74,"F",TRUE,2,42,3,6,47.5,30.9,33.2,0,1,1.2327008,99.21875,0,1.5
"sub-4020",4,74,"F",TRUE,2,43,3,6,47.5,31.8,31.4,0,1,1.0976888,100,0,1.5
"sub-4020",4,74,"F",TRUE,2,44,3,6,47.5,31.4,32.2,0,1,1.1554349,100,0,1.5
"sub-4020",4,74,"F",TRUE,2,45,3,6,47.5,31.5,32,0,1,1.2612853,100,0,1.5
"sub-4020",4,74,"F",TRUE,2,46,3,6,47.5,31.8,31.4,0,1,1.1897413,100,0,1.5
"sub-4020",4,74,"F",TRUE,2,47,3,6,47.5,31.8,31.4,0,1,1.3262857,100,1,1.5
"sub-4020",4,74,"F",TRUE,2,48,3,6,47.5,29.3,36.4,1,0,4.6141192,50.390625,0,1.5
"sub-4020",4,74,"F",TRUE,2,49,4,7,48.7,31.8,33.8,0,1,2.0997421,100,0,1e-04
"sub-4020",4,74,"F",TRUE,2,50,4,7,48.7,30.1,37.2,0,1,1.4159511,100,0,1e-04
"sub-4020",4,74,"F",TRUE,2,51,4,7,48.7,31.5,34.4,0,1,1.6829127,100,0,1e-04
"sub-4020",4,74,"F",TRUE,2,52,4,7,48.7,31.3,34.8,0,1,1.258799,99.7395833333333,0,1e-04
"sub-4020",4,74,"F",TRUE,2,53,4,7,48.7,31.5,34.4,0,1,1.1442609,100,0,1e-04
"sub-4020",4,74,"F",TRUE,2,54,4,7,48.7,27.8,41.8,0,1,1.1263514,92.8385416666667,0,1e-04
"sub-4020",4,74,"F",TRUE,2,55,4,7,48.7,31.8,33.8,0,1,1.7177779,100,0,1e-04
"sub-4020",4,74,"F",TRUE,2,57,4,8,48.7,31.6,34.2,0,1,1.2019017,100,0,1.5
"sub-4020",4,74,"F",TRUE,2,58,4,8,48.7,31.8,33.8,0,1,1.2989162,100,0,1.5
"sub-4020",4,74,"F",TRUE,2,59,4,8,48.7,31.6,34.2,0,1,1.1220449,100,0,1.5
"sub-4020",4,74,"F",TRUE,2,60,4,8,48.7,31.9,33.6,0,1,2.0139456,100,1,1.5
"sub-4020",4,74,"F",TRUE,2,61,4,8,48.7,31.8,33.8,0,1,1.1394147,100,0,1.5
"sub-4020",4,74,"F",TRUE,2,62,4,8,48.7,30.9,35.6,0,1,1.3957477,100,0,1.5
"sub-4020",4,74,"F",TRUE,2,63,4,8,48.7,31.6,34.2,0,1,1.2207454,100,0,1.5
"sub-4020",4,74,"F",TRUE,2,64,4,8,48.7,31.9,33.6,0,1,1.6416584,100,0,1.5
"sub-4022",4,78,"M",TRUE,2,1,1,1,41.5,25.6,31.8,1,0,1.5330552,24.21875,0,1e-04
"sub-4022",4,78,"M",TRUE,2,2,1,1,41.5,27.3,28.4,1,0,1.3554935,92.96875,0,1e-04
"sub-4022",4,78,"M",TRUE,2,3,1,1,41.5,21.8,39.4,1,0,0.7780278,100,0,1e-04
"sub-4022",4,78,"M",TRUE,2,4,1,1,41.5,31.8,19.4,0,1,0.8447146,100,1,1e-04
"sub-4022",4,78,"M",TRUE,2,5,1,1,41.5,21,41,1,0,0.8330827,17.7083333333333,0,1e-04
"sub-4022",4,78,"M",TRUE,2,7,1,1,41.5,27.8,27.4,1,0,0.7955165,76.953125,0,1e-04
"sub-4022",4,78,"M",TRUE,2,8,1,1,41.5,24.4,34.2,1,0,0.9939501,78.2552083333333,0,1e-04
"sub-4022",4,78,"M",TRUE,2,9,1,2,41.5,31.9,19.2,0,1,0.839518,100,1,1.5
"sub-4022",4,78,"M",TRUE,2,10,1,2,41.5,26.2,30.6,1,0,1.1685834,96.7447916666667,0,1.5
"sub-4022",4,78,"M",TRUE,2,11,1,2,41.5,28.8,25.4,1,0,0.7831938,96.6145833333333,0,1.5
"sub-4022",4,78,"M",TRUE,2,12,1,2,41.5,25.8,31.4,1,0,0.9101988,98.9583333333333,0,1.5
"sub-4022",4,78,"M",TRUE,2,13,1,2,41.5,27.7,27.6,1,0,0.6662498,100,0,1.5
"sub-4022",4,78,"M",TRUE,2,14,1,2,41.5,22.9,37.2,0,1,0.9287651,88.4114583333333,0,1.5
"sub-4022",4,78,"M",TRUE,2,15,1,2,41.5,25.8,31.4,0,1,1.7740863,100,0,1.5
"sub-4022",4,78,"M",TRUE,2,16,1,2,41.5,27.3,28.4,1,0,0.6194472,95.8333333333333,0,1.5
"sub-4022",4,78,"M",TRUE,2,17,2,3,46,25.6,40.8,1,0,0.8528679,95.1822916666667,0,1e-04
"sub-4022",4,78,"M",TRUE,2,18,2,3,46,29.4,33.2,1,0,1.0365248,100,0,1e-04
"sub-4022",4,78,"M",TRUE,2,19,2,3,46,27.1,37.8,1,0,0.5015373,100,0,1e-04
"sub-4022",4,78,"M",TRUE,2,20,2,3,46,20.9,50.2,1,0,1.5585233,100,0,1e-04
"sub-4022",4,78,"M",TRUE,2,21,2,3,46,26.3,39.4,1,0,1.2882385,84.8958333333333,0,1e-04
"sub-4022",4,78,"M",TRUE,2,22,2,3,46,31.9,28.2,0,1,1.0718395,100,1,1e-04
"sub-4022",4,78,"M",TRUE,2,23,2,3,46,27,38,0,1,3.7078171,88.1510416666667,0,1e-04
"sub-4022",4,78,"M",TRUE,2,24,2,3,46,28,36,1,0,1.1561297,98.9583333333333,0,1e-04
"sub-4022",4,78,"M",TRUE,2,25,2,4,46,31.9,28.2,0,1,1.2110347,100,1,1.5
"sub-4022",4,78,"M",TRUE,2,26,2,4,46,24.5,43,1,0,1.1447263,84.5052083333333,0,1.5
"sub-4022",4,78,"M",TRUE,2,27,2,4,46,21.6,48.8,1,0,2.0727296,81.1197916666667,0,1.5
"sub-4022",4,78,"M",TRUE,2,28,2,4,46,27.1,37.8,1,0,0.8679607,100,0,1.5
"sub-4022",4,78,"M",TRUE,2,29,2,4,46,22.7,46.6,1,0,5.2939045,36.328125,0,1.5
"sub-4022",4,78,"M",TRUE,2,30,2,4,46,25.4,41.2,1,0,0.6731709,82.421875,0,1.5
"sub-4022",4,78,"M",TRUE,2,31,2,4,46,18.9,54.2,1,0,0.8075228,94.4010416666667,0,1.5
"sub-4022",4,78,"M",TRUE,2,32,2,4,46,22.4,47.2,1,0,1.0050924,42.3177083333333,0,1.5
"sub-4022",4,78,"M",TRUE,2,33,3,5,48.9,0.2,97.4,1,0,2.6142036,0,0,1e-04
"sub-4022",4,78,"M",TRUE,2,34,3,5,48.9,24.8,48.2,1,0,1.3768001,92.96875,0,1e-04
"sub-4022",4,78,"M",TRUE,2,35,3,5,48.9,31.5,34.8,0,1,2.8372046,48.046875,0,1e-04
"sub-4022",4,78,"M",TRUE,2,36,3,5,48.9,22,53.8,0,1,0.5353291,81.25,0,1e-04
"sub-4022",4,78,"M",TRUE,2,37,3,5,48.9,25.1,47.6,1,0,0.8016111,51.4322916666667,0,1e-04
"sub-4022",4,78,"M",TRUE,2,38,3,5,48.9,31.8,34.2,0,1,1.5220883,100,1,1e-04
"sub-4022",4,78,"M",TRUE,2,39,3,5,48.9,26,45.8,0,1,0.9243724,95.5729166666667,0,1e-04
"sub-4022",4,78,"M",TRUE,2,40,3,5,48.9,23.5,50.8,0,1,1.6514728,100,0,1e-04
"sub-4022",4,78,"M",TRUE,2,41,3,6,48.9,24.2,49.4,0,1,0.592287,100,0,1.5
"sub-4022",4,78,"M",TRUE,2,42,3,6,48.9,31.8,34.2,0,1,0.9042582,100,1,1.5
"sub-4022",4,78,"M",TRUE,2,43,3,6,48.9,26.5,44.8,0,1,0.6995246,100,0,1.5
"sub-4022",4,78,"M",TRUE,2,44,3,6,48.9,26.7,44.4,0,1,0.5357515,100,0,1.5
"sub-4022",4,78,"M",TRUE,2,45,3,6,48.9,16.5,64.8,0,1,1.0508615,100,0,1.5
"sub-4022",4,78,"M",TRUE,2,46,3,6,48.9,26.2,45.4,0,1,0.6794184,100,0,1.5
"sub-4022",4,78,"M",TRUE,2,47,3,6,48.9,9.3,79.2,0,1,3.0603427,44.7916666666667,0,1.5
"sub-4022",4,78,"M",TRUE,2,48,3,6,48.9,20.9,56,1,0,0.9490686,15.3645833333333,0,1.5
"sub-4022",4,78,"M",TRUE,2,49,4,7,49.9,12.9,74,1,0,0.884741,20.9635416666667,0,1e-04
"sub-4022",4,78,"M",TRUE,2,50,4,7,49.9,29.7,40.4,0,1,0.6831546,100,0,1e-04
"sub-4022",4,78,"M",TRUE,2,51,4,7,49.9,26,47.8,1,0,0.9710436,89.0625,0,1e-04
"sub-4022",4,78,"M",TRUE,2,52,4,7,49.9,23.5,52.8,1,0,0.7560614,90.3645833333333,0,1e-04
"sub-4022",4,78,"M",TRUE,2,53,4,7,49.9,15.4,69,1,0,1.9323296,0,0,1e-04
"sub-4022",4,78,"M",TRUE,2,54,4,7,49.9,27.7,44.4,1,0,1.0863436,100,0,1e-04
"sub-4022",4,78,"M",TRUE,2,55,4,7,49.9,31.9,36,0,1,2.8551598,100,1,1e-04
"sub-4022",4,78,"M",TRUE,2,56,4,7,49.9,25.9,48,0,1,0.5187314,100,0,1e-04
"sub-4022",4,78,"M",TRUE,2,57,4,8,49.9,28.7,42.4,1,0,0.7810164,100,0,1.5
"sub-4022",4,78,"M",TRUE,2,58,4,8,49.9,27.2,45.4,1,0,0.5052301,95.8333333333333,0,1.5
"sub-4022",4,78,"M",TRUE,2,59,4,8,49.9,20.4,59,1,0,0.6841162,96.484375,0,1.5
"sub-4022",4,78,"M",TRUE,2,60,4,8,49.9,29.6,40.6,1,0,0.8384635,74.7395833333333,0,1.5
"sub-4022",4,78,"M",TRUE,2,61,4,8,49.9,25.1,49.6,1,0,1.0265571,100,0,1.5
"sub-4022",4,78,"M",TRUE,2,62,4,8,49.9,31.8,36.2,1,0,0.98056,0,1,1.5
"sub-4022",4,78,"M",TRUE,2,63,4,8,49.9,22.1,55.6,1,0,2.6784565,89.7135416666667,0,1.5
"sub-4022",4,78,"M",TRUE,2,64,4,8,49.9,22.6,54.6,1,0,0.8256422,77.34375,0,1.5
"sub-4023",4,70,"M",FALSE,2,1,1,1,37.7,23.9,27.6,1,0,0.9546164,40.234375,0,1e-04
"sub-4023",4,70,"M",FALSE,2,2,1,1,37.7,24.5,26.4,1,0,0.7564114,53.3854166666667,0,1e-04
"sub-4023",4,70,"M",FALSE,2,3,1,1,37.7,25,25.4,1,0,0.6673493,79.1666666666667,0,1e-04
"sub-4023",4,70,"M",FALSE,2,4,1,1,37.7,31.8,11.8,0,1,0.745143,79.5572916666667,1,1e-04
"sub-4023",4,70,"M",FALSE,2,5,1,1,37.7,21.2,33,1,0,0.6607989,64.84375,0,1e-04
"sub-4023",4,70,"M",FALSE,2,6,1,1,37.7,25.4,24.6,1,0,0.6140905,71.09375,0,1e-04
"sub-4023",4,70,"M",FALSE,2,7,1,1,37.7,22.7,30,1,0,1.1603261,60.15625,0,1e-04
"sub-4023",4,70,"M",FALSE,2,8,1,1,37.7,20.9,33.6,1,0,0.6294958,92.8385416666667,0,1e-04
"sub-4023",4,70,"M",FALSE,2,9,1,2,37.7,23.4,28.6,1,0,0.8460331,96.2239583333333,0,1.5
"sub-4023",4,70,"M",FALSE,2,10,1,2,37.7,24.2,27,1,0,1.0760279,89.7135416666667,0,1.5
"sub-4023",4,70,"M",FALSE,2,11,1,2,37.7,20.2,35,1,0,1.5791203,96.7447916666667,0,1.5
"sub-4023",4,70,"M",FALSE,2,12,1,2,37.7,9.6,56.2,1,0,0.5566896,50.78125,0,1.5
"sub-4023",4,70,"M",FALSE,2,13,1,2,37.7,31.6,12.2,0,1,0.6559034,83.3333333333333,1,1.5
"sub-4023",4,70,"M",FALSE,2,14,1,2,37.7,23.8,27.8,1,0,0.6361983,85.8072916666667,0,1.5
"sub-4023",4,70,"M",FALSE,2,15,1,2,37.7,17.2,41,1,0,0.5907248,53.3854166666667,0,1.5
"sub-4023",4,70,"M",FALSE,2,16,1,2,37.7,21,33.4,1,0,0.9923998,84.2447916666667,0,1.5
"sub-4023",4,70,"M",FALSE,2,17,2,3,42.2,31.7,21,0,1,1.6285323,97.1354166666667,1,1e-04
"sub-4023",4,70,"M",FALSE,2,18,2,3,42.2,19.8,44.8,1,0,1.4957369,61.4583333333333,0,1e-04
"sub-4023",4,70,"M",FALSE,2,19,2,3,42.2,11.3,61.8,0,1,1.3462034,67.4479166666667,0,1e-04
"sub-4023",4,70,"M",FALSE,2,20,2,3,42.2,23.6,37.2,1,0,1.1246644,91.1458333333333,0,1e-04
"sub-4023",4,70,"M",FALSE,2,21,2,3,42.2,21.8,40.8,1,0,0.5353879,85.4166666666667,0,1e-04
"sub-4023",4,70,"M",FALSE,2,22,2,3,42.2,23.8,36.8,1,0,0.5559921,87.890625,0,1e-04
"sub-4023",4,70,"M",FALSE,2,23,2,3,42.2,16.8,50.8,1,0,1.3971205,63.9322916666667,0,1e-04
"sub-4023",4,70,"M",FALSE,2,24,2,3,42.2,21.7,41,0,1,1.1785078,85.2864583333333,0,1e-04
"sub-4023",4,70,"M",FALSE,2,25,2,4,42.2,31.8,20.8,0,1,1.2974972,93.0989583333333,1,1.5
"sub-4023",4,70,"M",FALSE,2,26,2,4,42.2,16.9,50.6,1,0,1.0864929,65.625,0,1.5
"sub-4023",4,70,"M",FALSE,2,27,2,4,42.2,4.8,74.8,0,1,1.1334913,64.0625,0,1.5
"sub-4023",4,70,"M",FALSE,2,28,2,4,42.2,8.1,68.2,0,1,0.7961246,51.4322916666667,0,1.5
"sub-4023",4,70,"M",FALSE,2,30,2,4,42.2,24.2,36,1,0,0.5009454,68.4895833333333,0,1.5
"sub-4023",4,70,"M",FALSE,2,31,2,4,42.2,22.4,39.6,1,0,0.5463747,84.375,0,1.5
"sub-4023",4,70,"M",FALSE,2,32,2,4,42.2,24.3,35.8,1,0,0.7403459,92.1875,0,1.5
"sub-4023",4,70,"M",FALSE,2,33,3,5,48.3,31.8,33,0,1,1.0211156,91.9270833333333,1,1e-04
"sub-4023",4,70,"M",FALSE,2,34,3,5,48.3,23.6,49.4,1,0,0.5845758,83.984375,0,1e-04
"sub-4023",4,70,"M",FALSE,2,35,3,5,48.3,23.8,49,1,0,0.8158823,59.6354166666667,0,1e-04
"sub-4023",4,70,"M",FALSE,2,36,3,5,48.3,17.8,61,1,0,0.7625874,63.28125,0,1e-04
"sub-4023",4,70,"M",FALSE,2,37,3,5,48.3,18.1,60.4,1,0,0.9269084,64.0625,0,1e-04
"sub-4023",4,70,"M",FALSE,2,38,3,5,48.3,0.2,96.2,1,0,4.2806887,53.6458333333333,0,1e-04
"sub-4023",4,70,"M",FALSE,2,39,3,5,48.3,0.2,96.2,0,1,1.8514122,38.671875,0,1e-04
"sub-4023",4,70,"M",FALSE,2,40,3,5,48.3,24.2,48.2,1,0,0.7484959,94.7916666666667,0,1e-04
"sub-4023",4,70,"M",FALSE,2,41,3,6,48.3,22.4,51.8,0,1,0.6161433,71.484375,0,1.5
"sub-4023",4,70,"M",FALSE,2,42,3,6,48.3,14.9,66.8,1,0,0.6359842,52.734375,0,1.5
"sub-4023",4,70,"M",FALSE,2,43,3,6,48.3,4.2,88.2,0,1,0.5597557,91.9270833333333,0,1.5
"sub-4023",4,70,"M",FALSE,2,44,3,6,48.3,20.8,55,1,0,0.8498368,77.2135416666667,0,1.5
"sub-4023",4,70,"M",FALSE,2,45,3,6,48.3,16.7,63.2,0,1,0.8693097,77.0833333333333,0,1.5
"sub-4023",4,70,"M",FALSE,2,46,3,6,48.3,31.6,33.4,0,1,1.2367843,98.6979166666667,1,1.5
"sub-4023",4,70,"M",FALSE,2,47,3,6,48.3,0,96.6,1,0,2.8140147,35.9375,0,1.5
"sub-4023",4,70,"M",FALSE,2,48,3,6,48.3,18.5,59.6,0,1,0.6620345,83.0729166666667,0,1.5
"sub-4023",4,70,"M",FALSE,2,49,4,7,49.5,7.4,84.2,0,1,0.7720924,62.5,0,1e-04
"sub-4023",4,70,"M",FALSE,2,50,4,7,49.5,31.8,35.4,0,1,1.8281418,100,1,1e-04
"sub-4023",4,70,"M",FALSE,2,51,4,7,49.5,22.4,54.2,1,0,0.5008945,55.078125,0,1e-04
"sub-4023",4,70,"M",FALSE,2,52,4,7,49.5,20.6,57.8,1,0,0.4752618,65.3645833333333,0,1e-04
"sub-4023",4,70,"M",FALSE,2,53,4,7,49.5,0.5,98,0,1,0.7047529,52.6041666666667,0,1e-04
"sub-4023",4,70,"M",FALSE,2,54,4,7,49.5,22.8,53.4,0,1,0.5988434,79.6875,0,1e-04
"sub-4023",4,70,"M",FALSE,2,55,4,7,49.5,5.7,87.6,0,1,0.4618977,62.109375,0,1e-04
